unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
6262548,HP349234,2008-05-21 08:28:00.000000 UTC,001XX N FRANKLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,14,1174297.0,1901591.0,2008,2018-02-28 03:56:25.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
12214922,JD424251,2020-11-01 08:00:00.000000 UTC,001XX N DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,111,1,42,32,14,1175908.0,1901610.0,2020,2020-12-17 03:40:05.000000 UTC,41.885384381,-87.629486511,"(41.885384381, -87.629486511)"
5450760,HN281228,2007-04-13 09:00:00.000000 UTC,001XX N FRANKLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1174309.0,1901171.0,2007,2018-02-28 03:56:25.000000 UTC,41.884215578,-87.635371384,"(41.884215578, -87.635371384)"
7215478,HR630596,2009-11-06 09:00:00.000000 UTC,002XX N FRANKLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1174292.0,1901815.0,2009,2018-02-28 03:56:25.000000 UTC,41.885983131,-87.635414577,"(41.885983131, -87.635414577)"
11673375,JC246319,2019-05-01 04:00:00.000000 UTC,001XX N DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,14,1175906.0,1901684.0,2019,2019-05-08 04:25:27.000000 UTC,41.885587487,-87.629491626,"(41.885587487, -87.629491626)"
11727793,JC312548,2019-06-18 01:00:00.000000 UTC,001XX N DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,111,1,42,32,14,1175908.0,1901610.0,2019,2020-10-08 03:41:43.000000 UTC,41.885384381,-87.629486511,"(41.885384381, -87.629486511)"
3551294,HK636939,2004-09-19 08:00:00.000000 UTC,007XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,2,28,14,1171693.0,1898875.0,2004,2018-02-28 03:56:25.000000 UTC,41.877973183,-87.645045179,"(41.877973183, -87.645045179)"
1433415,G155131,2001-03-18 05:00:00.000000 UTC,0000X S DESPLAINES ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,,,14,1171900.0,1900042.0,2001,2015-08-17 03:03:40.000000 UTC,41.881170951,-87.644250727,"(41.881170951, -87.644250727)"
7168803,HR578502,2009-10-08 09:00:00.000000 UTC,0000X S DESPLAINES ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,28,14,1171938.0,1900104.0,2009,2018-02-28 03:56:25.000000 UTC,41.881340246,-87.644109366,"(41.881340246, -87.644109366)"
8213102,HT447569,2011-08-11 09:00:00.000000 UTC,001XX N FRANKLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,14,1174297.0,1901591.0,2011,2018-02-10 03:50:01.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
3674457,HK776391,2004-11-27 06:00:00.000000 UTC,0000X S DESPLAINES ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,2,28,14,1171938.0,1900117.0,2004,2018-02-28 03:56:25.000000 UTC,41.881375919,-87.644108983,"(41.881375919, -87.644108983)"
5505791,HN324008,2007-05-05 07:15:00.000000 UTC,0000X N LOWER WACKER DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,32,14,1173865.0,1900446.0,2007,2018-02-28 03:56:25.000000 UTC,41.882236031,-87.637023389,"(41.882236031, -87.637023389)"
5907310,HN705713,2007-11-12 07:00:00.000000 UTC,003XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,,14,,,2007,2015-08-17 03:03:40.000000 UTC,,,
11364281,JB328626,2018-06-29 11:33:00.000000 UTC,0000X E WACKER DR,1320,CRIMINAL DAMAGE,TO VEHICLE,BAR OR TAVERN,false,false,111,1,42,32,14,1177009.0,1902589.0,2018,2018-07-06 03:55:18.000000 UTC,41.888045958,-87.625413826,"(41.888045958, -87.625413826)"
4892764,HM507214,2006-07-29 12:30:00.000000 UTC,001XX N JEFFERSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,42,28,14,1172311.0,1900981.0,2006,2018-02-28 03:56:25.000000 UTC,41.883738563,-87.642713824,"(41.883738563, -87.642713824)"
10365650,HZ101359,2016-01-01 09:00:00.000000 UTC,001XX N WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,14,1176799.0,1901023.0,2016,2018-02-10 03:50:01.000000 UTC,41.883753521,-87.626232394,"(41.883753521, -87.626232394)"
10366414,HZ102468,2016-01-03 10:30:00.000000 UTC,001XX N DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,32,14,1175908.0,1901610.0,2016,2018-02-10 03:50:01.000000 UTC,41.885384381,-87.629486511,"(41.885384381, -87.629486511)"
8126812,HT361488,2011-06-23 07:45:00.000000 UTC,006XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,27,28,14,1171711.0,1901224.0,2011,2018-02-10 03:50:01.000000 UTC,41.8844186,-87.644909902,"(41.8844186, -87.644909902)"
6847973,HR252913,2009-04-05 11:40:00.000000 UTC,006XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,28,14,1172217.0,1900773.0,2009,2018-02-10 03:50:01.000000 UTC,41.883169873,-87.643065141,"(41.883169873, -87.643065141)"
6934892,HR340830,2009-05-25 08:00:00.000000 UTC,006XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,42,28,14,1172231.0,1900286.0,2009,2018-02-28 03:56:25.000000 UTC,41.881833204,-87.643028117,"(41.881833204, -87.643028117)"
13074095,JG262151,2023-05-15 10:36:00.000000 UTC,0000X E LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,111,1,34,32,14,1176981.0,1901745.0,2023,2023-08-19 03:40:26.000000 UTC,41.885730611,-87.625542215,"(41.885730611, -87.625542215)"
2004295,HH204683,2002-02-23 04:00:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,,,26,1173039.0,1900311.0,2002,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
2660053,HJ274080,2003-04-01 05:52:00.000000 UTC,0000X S WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,true,false,111,1,2,32,26,1173874.0,1900074.0,2003,2018-02-10 03:50:01.000000 UTC,41.88121504,-87.637001425,"(41.88121504, -87.637001425)"
5328521,HN187026,2007-02-20 06:00:00.000000 UTC,001XX N CLINTON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,42,28,26,1172709.0,1900986.0,2007,2018-02-10 03:50:01.000000 UTC,41.883743485,-87.641252197,"(41.883743485, -87.641252197)"
11718235,JC300614,2019-06-10 04:20:00.000000 UTC,0000X W RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,111,1,42,32,26,1176046.0,1901283.0,2019,2019-06-30 03:41:21.000000 UTC,41.884483968,-87.628989611,"(41.884483968, -87.628989611)"
1469225,G198200,2001-04-07 07:43:30.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,true,false,111,1,,,26,1173120.0,1900351.0,2001,2015-08-17 03:03:40.000000 UTC,41.881991899,-87.639761826,"(41.881991899, -87.639761826)"
2825092,HJ483540,2003-07-09 08:30:44.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER COMMERCIAL TRANSPORTATION,true,false,111,1,42,28,26,1173039.0,1900311.0,2003,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
10919515,JA232947,2017-04-20 11:27:00.000000 UTC,002XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,111,1,42,32,26,1176327.0,1901797.0,2017,2018-02-10 03:50:01.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
10839829,JA142901,2017-02-05 07:35:00.000000 UTC,002XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,111,1,42,32,26,1176768.0,1902003.0,2017,2017-02-14 03:49:42.000000 UTC,41.886443395,-87.626316579,"(41.886443395, -87.626316579)"
7421571,HS224009,2010-03-24 05:50:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,111,1,42,28,26,1173039.0,1900311.0,2010,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
12650581,JF183857,2022-03-23 01:24:00.000000 UTC,001XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,111,1,42,32,26,1176790.0,1901377.0,2022,2023-01-03 03:40:27.000000 UTC,41.88472512,-87.626254732,"(41.88472512, -87.626254732)"
10110539,HY299206,2015-06-13 08:20:00.000000 UTC,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,true,false,111,1,42,32,26,1176338.0,1901346.0,2015,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11957287,JD122663,2020-01-20 08:30:00.000000 UTC,0000X E WACKER PL,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,111,1,42,32,26,1176913.0,1902140.0,2020,2020-01-27 03:40:29.000000 UTC,41.886816051,-87.625779962,"(41.886816051, -87.625779962)"
11847732,JC456736,2019-10-02 08:18:00.000000 UTC,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,false,false,111,1,42,32,26,1176338.0,1901346.0,2019,2019-10-09 03:46:53.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11820390,JC423853,2019-09-07 01:15:00.000000 UTC,0000X E RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,false,false,111,1,42,32,26,1176582.0,1901291.0,2019,2019-09-14 03:40:55.000000 UTC,41.884493832,-87.627021129,"(41.884493832, -87.627021129)"
1650423,G433093,2001-07-23 05:05:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,true,false,111,1,,,26,1173120.0,1900351.0,2001,2015-08-17 03:03:40.000000 UTC,41.881991899,-87.639761826,"(41.881991899, -87.639761826)"
11194888,JB103873,2017-12-28 10:07:00.000000 UTC,0000X E WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,false,false,111,1,42,32,26,1176621.0,1902155.0,2017,2018-05-04 03:51:04.000000 UTC,41.886863814,-87.626851797,"(41.886863814, -87.626851797)"
3129800,HK117993,2004-01-10 07:55:49.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,111,1,42,28,26,1173039.0,1900311.0,2004,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
6690850,HR103039,2009-01-02 08:40:00.000000 UTC,004XX W JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,111,1,2,28,26,1173639.0,1898924.0,2009,2018-02-28 03:56:25.000000 UTC,41.878064596,-87.637898541,"(41.878064596, -87.637898541)"
7789299,HS598099,2010-11-04 07:45:00.000000 UTC,001XX N LOWER WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,true,false,111,1,42,32,26,1173911.0,1901328.0,2010,2018-02-10 03:50:01.000000 UTC,41.884655269,-87.636828193,"(41.884655269, -87.636828193)"
5836694,HN646231,2007-10-13 06:20:00.000000 UTC,005XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,42,28,26,1173039.0,1900311.0,2007,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
9466408,HX119078,2014-01-18 12:06:00.000000 UTC,002XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,111,1,42,32,26,1175500.0,1901787.0,2014,2018-02-10 03:50:01.000000 UTC,41.885879253,-87.630979425,"(41.885879253, -87.630979425)"
8540235,HV216475,2012-03-27 11:30:00.000000 UTC,0000X E LAKE ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,111,1,42,32,26,1176905.0,1901744.0,2012,2016-02-04 06:33:39.000000 UTC,41.885729587,-87.625821329,"(41.885729587, -87.625821329)"
10559862,HZ306976,2016-06-14 11:43:00.000000 UTC,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,111,1,42,32,26,1176338.0,1901346.0,2016,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
8935380,HV607168,2012-12-14 04:00:00.000000 UTC,0000X E RANDOLPH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,111,1,42,32,14,1176453.0,1901289.0,2012,2018-02-10 03:50:01.000000 UTC,41.884491256,-87.627494889,"(41.884491256, -87.627494889)"
9059426,HW204320,2013-03-23 08:05:00.000000 UTC,0000X W LAKE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA PLATFORM,false,false,111,1,42,32,14,1176222.0,1901746.0,2013,2018-02-10 03:50:01.000000 UTC,41.8857505,-87.628329355,"(41.8857505, -87.628329355)"
6899964,HR306803,2009-05-06 07:05:00.000000 UTC,002XX S CANAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,GOVERNMENT BUILDING/PROPERTY,true,false,111,1,2,28,26,1173178.0,1899203.0,2009,2018-02-28 03:56:25.000000 UTC,41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
8031341,HT263027,2011-04-23 06:00:00.000000 UTC,002XX S CANAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173178.0,1899203.0,2011,2018-02-10 03:50:01.000000 UTC,41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
6727399,HR145075,2009-01-29 10:30:00.000000 UTC,002XX S CANAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,111,1,2,28,26,1173178.0,1899203.0,2009,2018-02-28 03:56:25.000000 UTC,41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
7029769,HR437214,2009-07-19 12:50:00.000000 UTC,005XX W MADISON ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,42,28,26,1173039.0,1900311.0,2009,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
13358317,JH139968,2024-02-04 03:08:00.000000 UTC,0000X W RANDOLPH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,111,1,42,32,15,1175818.0,1901280.0,2024,2024-02-12 03:40:54.000000 UTC,41.884480868,-87.629826938,"(41.884480868, -87.629826938)"
12385912,JE255305,2021-06-05 11:47:00.000000 UTC,001XX N WABASH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,111,1,42,32,15,1176800.0,1900945.0,2021,2021-06-12 03:40:11.000000 UTC,41.883539463,-87.626231082,"(41.883539463, -87.626231082)"
10064936,HY253629,2015-05-08 12:30:00.000000 UTC,0000X W WASHINGTON ST,1585,SEX OFFENSE,OTHER,SIDEWALK,false,false,111,1,42,32,17,1175800.0,1900817.0,2015,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
6328041,HP415600,2008-06-25 03:30:13.000000 UTC,002XX S CLINTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,111,1,2,28,18,1172763.0,1899306.0,2008,2018-02-28 03:56:25.000000 UTC,41.879132261,-87.641103666,"(41.879132261, -87.641103666)"
2217363,HH473320,2002-06-28 12:30:00.000000 UTC,001XX N JEFFERSON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,111,1,42,28,18,1172313.0,1900912.0,2002,2018-02-28 03:56:25.000000 UTC,41.883549178,-87.642708519,"(41.883549178, -87.642708519)"
9418372,HW561667,2013-12-06 11:15:00.000000 UTC,001XX N STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,111,1,42,32,18,1176330.0,1901649.0,2013,2018-02-10 03:50:01.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
6664284,HP732081,2008-12-13 02:40:00.000000 UTC,002XX S CLINTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,111,1,2,28,18,1172771.0,1899020.0,2008,2018-02-28 03:56:25.000000 UTC,41.878347281,-87.641082761,"(41.878347281, -87.641082761)"
6894065,HR301194,2009-05-03 06:05:00.000000 UTC,002XX S CLINTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,111,1,2,28,18,1172763.0,1899306.0,2009,2018-02-28 03:56:25.000000 UTC,41.879132261,-87.641103666,"(41.879132261, -87.641103666)"
5973402,HN751984,2007-12-10 01:45:00.000000 UTC,002XX S CANAL ST,2022,NARCOTICS,POSS: COCAINE,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,18,1173177.0,1899236.0,2007,2018-02-28 03:56:25.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
11953329,JD117935,2020-01-13 04:31:00.000000 UTC,002XX N STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,111,1,42,32,18,1176327.0,1901808.0,2020,2020-01-20 03:40:44.000000 UTC,41.885918264,-87.627941906,"(41.885918264, -87.627941906)"
11777866,JC373028,2019-07-31 06:36:00.000000 UTC,0000X E WACKER PL,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,111,1,42,32,18,1176903.0,1902140.0,2019,2019-08-07 03:44:22.000000 UTC,41.886816277,-87.625816684,"(41.886816277, -87.625816684)"
2715521,HJ304578,2003-04-16 03:35:00.000000 UTC,002XX S CANAL ST,2027,NARCOTICS,POSS: CRACK,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,18,1173177.0,1899236.0,2003,2018-02-28 03:56:25.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
8424884,HV103773,2012-01-03 09:35:00.000000 UTC,002XX S CANAL ST,2027,NARCOTICS,POSS: CRACK,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,18,1173178.0,1899203.0,2012,2018-02-10 03:50:01.000000 UTC,41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
1450777,G142264,2001-03-12 02:00:00.000000 UTC,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,,,26,1173137.0,1899241.0,2001,2015-08-17 03:03:40.000000 UTC,41.878945611,-87.639732344,"(41.878945611, -87.639732344)"
7394644,HS126048,2010-01-18 02:00:00.000000 UTC,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,111,1,2,28,26,1173177.0,1899236.0,2010,2018-02-10 03:50:01.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
10369016,HZ105081,2016-01-05 01:40:00.000000 UTC,0000X E LAKE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,true,false,111,1,42,32,18,1176981.0,1901745.0,2016,2018-02-10 03:50:01.000000 UTC,41.885730611,-87.625542215,"(41.885730611, -87.625542215)"
9024139,HW171559,2013-02-26 07:10:00.000000 UTC,002XX N STATE ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,CTA PLATFORM,true,false,111,1,42,32,18,1176327.0,1901797.0,2013,2018-02-10 03:50:01.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
5210038,HM798840,2006-12-28 08:00:32.000000 UTC,003XX S JEFFERSON ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,OTHER,true,false,111,1,2,28,18,1172382.0,1898719.0,2006,2018-02-10 03:50:01.000000 UTC,41.877529918,-87.642519968,"(41.877529918, -87.642519968)"
8481602,HV158359,2012-02-14 09:45:00.000000 UTC,004XX W MADISON ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,OTHER COMMERCIAL TRANSPORTATION,true,false,111,1,2,28,18,1173284.0,1900314.0,2012,2018-02-10 03:50:01.000000 UTC,41.881886731,-87.639160724,"(41.881886731, -87.639160724)"
8891435,HV565293,2012-11-16 09:57:00.000000 UTC,0000X E RANDOLPH ST,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,SIDEWALK,true,false,111,1,42,32,22,1177130.0,1901298.0,2012,2018-02-10 03:50:01.000000 UTC,41.884500646,-87.625008612,"(41.884500646, -87.625008612)"
4376283,HL670359,2005-10-03 12:00:00.000000 UTC,005XX W MADISON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,true,111,1,42,28,26,1173039.0,1900311.0,2005,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
2739369,HJ375782,2003-05-20 03:15:00.000000 UTC,001XX N WACKER DR,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,true,111,1,42,32,26,1173910.0,1901628.0,2003,2018-02-28 03:56:25.000000 UTC,41.885478509,-87.636822924,"(41.885478509, -87.636822924)"
12675365,JF212447,2022-04-17 11:30:00.000000 UTC,0000X W WASHINGTON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,111,1,42,32,08A,1176136.0,1900822.0,2022,2023-01-03 03:40:27.000000 UTC,41.883216931,-87.628673023,"(41.883216931, -87.628673023)"
1640619,G423950,2001-07-19 04:00:00.000000 UTC,003XX W WACKER DR,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,26,1174051.0,1901828.0,2001,2015-08-17 03:03:40.000000 UTC,41.886024179,-87.636299185,"(41.886024179, -87.636299185)"
1787981,G610649,2001-10-11 09:30:00.000000 UTC,001XX S WACKER DR,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,26,1173840.0,1899833.0,2001,2015-08-17 03:03:40.000000 UTC,41.880554477,-87.637133449,"(41.880554477, -87.637133449)"
7786903,HS596015,2010-11-02 10:00:00.000000 UTC,005XX W ADAMS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,111,1,2,28,26,1172564.0,1899358.0,2010,2016-02-04 06:33:39.000000 UTC,41.879279355,-87.641832814,"(41.879279355, -87.641832814)"
2557850,HJ143263,2003-01-23 06:30:00.000000 UTC,007XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,111,1,2,28,26,1171693.0,1898875.0,2003,2018-02-10 03:50:01.000000 UTC,41.877973183,-87.645045179,"(41.877973183, -87.645045179)"
2554171,HJ138852,2003-01-17 05:35:00.000000 UTC,005XX W MADISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,111,1,42,28,26,1172508.0,1900293.0,2003,2018-02-28 03:56:25.000000 UTC,41.881846294,-87.64201078,"(41.881846294, -87.64201078)"
2603634,HJ203232,2002-12-15 08:00:00.000000 UTC,006XX W MADISON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,111,1,42,28,26,1172208.0,1900286.0,2002,2018-02-28 03:56:25.000000 UTC,41.881833712,-87.643112572,"(41.881833712, -87.643112572)"
9752258,HX402418,2014-07-01 06:00:00.000000 UTC,001XX N STATE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,true,111,1,42,32,26,1176352.0,1900918.0,2014,2018-02-10 03:50:01.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
1318063,G010006,2001-01-05 03:45:00.000000 UTC,002XX S DESPLAINES ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,26,1171922.0,1899332.0,2001,2015-08-17 03:03:40.000000 UTC,41.879222179,-87.644190879,"(41.879222179, -87.644190879)"
2350154,HH651343,2002-09-09 12:00:00.000000 UTC,001XX S DESPLAINES ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,2,28,26,1171957.0,1899516.0,2002,2018-02-28 03:56:25.000000 UTC,41.879726316,-87.64405694,"(41.879726316, -87.64405694)"
3144014,HK137316,2003-12-24 12:00:00.000000 UTC,004XX W RANDOLPH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,111,1,42,28,26,1173576.0,1901253.0,2003,2018-02-28 03:56:25.000000 UTC,41.884456918,-87.638060581,"(41.884456918, -87.638060581)"
10929318,JA243637,2017-04-28 09:23:00.000000 UTC,001XX N MICHIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,111,1,42,32,26,1177276.0,1901405.0,2017,2018-02-10 03:50:01.000000 UTC,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
5517819,HN328030,2007-05-07 03:34:27.000000 UTC,005XX W VAN BUREN ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,"SCHOOL, PRIVATE, BUILDING",false,false,111,1,2,28,26,1172646.0,1898435.0,2007,2018-02-10 03:50:01.000000 UTC,41.876744768,-87.641559043,"(41.876744768, -87.641559043)"
5907308,HN705672,2007-11-13 08:23:00.000000 UTC,006XX W MADISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,111,1,42,28,26,1172090.0,1900283.0,2007,2018-02-28 03:56:25.000000 UTC,41.881828083,-87.643545951,"(41.881828083, -87.643545951)"
